date,home_team,away_team,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating,avg_attendance,team,abbr,wins,losses,otl,game_num,gf,ga
2022-04-23,Tampa Bay Lightning,Nashville Predators,1570.44293398249,1526.11942117536,0.632502994875135,0.367497005124865,6,2,1574.09329105555,1522.4690641023,93,4,48,19092,Tampa Bay Lightning,TBL,48,22,8,78,267,219
2022-04-24,Florida Panthers,Tampa Bay Lightning,1609.66653854848,1574.09329105555,0.620718548381295,0.379281451618705,4,8,1602.93629569674,1580.82353390729,100,5,52,14811,Tampa Bay Lightning,TBL,49,22,8,79,275,223
2022-04-26,Tampa Bay Lightning,Columbus Blue Jackets,1580.82353390729,1459.78765754364,0.728012408753671,0.271987591246329,4,1,1583.14216137244,1457.46903007849,64,0,32,19092,Tampa Bay Lightning,TBL,50,22,8,80,279,224
2022-04-28,Columbus Blue Jackets,Tampa Bay Lightning,1457.46903007849,1583.14216137244,0.392787618980813,0.607212381019187,5,2,1463.29219407413,1577.3189973768,64,1,32,16237,Tampa Bay Lightning,TBL,50,23,8,81,281,229
2022-04-29,New York Islanders,Tampa Bay Lightning,1515.90389093785,1577.3189973768,0.483578249813207,0.516421750186793,4,6,1512.24451314554,1580.97837516911,92,1,46,16942,Tampa Bay Lightning,TBL,51,23,8,82,287,233
2021-10-13,Toronto Maple Leafs,Montreal Canadiens,1530.74452508667,1503.67014543437,0.609134549511055,0.390865450488945,2,1,1532.56354597565,1501.85112454539,63,67,65,15586,Toronto Maple Leafs,TOR,1,0,0,1,2,1
2021-10-14,Ottawa Senators,Toronto Maple Leafs,1470.08932510132,1532.56354597565,0.482055862890035,0.517944137109965,3,2,1472.60568576951,1530.04718530746,41,52,46,9155,Toronto Maple Leafs,TOR,1,1,0,2,4,4
2021-10-16,Toronto Maple Leafs,Ottawa Senators,1530.04718530746,1472.60568576951,0.649873449305185,0.350126550694815,3,1,1532.57876708124,1470.07410399573,41,54,47,15586,Toronto Maple Leafs,TOR,2,1,0,3,7,5
2021-10-18,Toronto Maple Leafs,New York Rangers,1532.57876708124,1508.64296818273,0.604824573538335,0.395175426461665,1,2,1529.54891479046,1511.67282047351,67,75,71,15586,Toronto Maple Leafs,TOR,2,1,1,4,8,7
2021-10-22,Toronto Maple Leafs,San Jose Sharks,1529.54891479046,1472.07350329375,0.649917866354541,0.350082133645459,3,5,1524.32978743499,1477.29263064922,41,59,50,15586,Toronto Maple Leafs,TOR,2,2,1,5,11,12
2021-10-23,Pittsburgh Penguins,Toronto Maple Leafs,1543.352504607,1524.32978743499,0.598045201731633,0.401954798268367,7,1,1548.02531195512,1519.65698008687,82,59,70,17684,Toronto Maple Leafs,TOR,2,3,1,6,12,19
2021-10-25,Carolina Hurricanes,Toronto Maple Leafs,1558.98018306512,1519.65698008687,0.625787183946135,0.374212816053865,4,1,1562.2921021247,1516.34506102729,87,45,66,17210,Toronto Maple Leafs,TOR,2,4,1,7,13,23
2021-10-27,Chicago Blackhawks,Toronto Maple Leafs,1459.31724907699,1516.34506102729,0.489887544765967,0.510112455234033,2,3,1456.95976204013,1518.70254806415,24,46,35,18489,Toronto Maple Leafs,TOR,3,4,1,8,16,25
2021-10-30,Toronto Maple Leafs,Detroit Red Wings,1518.70254806415,1449.50539864987,0.665110808007747,0.334889191992253,5,4,1520.23080081333,1447.97714590069,20,42,31,15586,Toronto Maple Leafs,TOR,4,4,1,9,21,29
2021-11-02,Toronto Maple Leafs,Vegas Golden Knights,1520.23080081333,1550.13631656407,0.528886085953752,0.471113914046248,4,0,1525.07818693381,1545.28893044359,83,52,67,15586,Toronto Maple Leafs,TOR,5,4,1,10,25,29
2021-11-04,Toronto Maple Leafs,Tampa Bay Lightning,1525.07818693381,1561.56430357295,0.519438239734604,0.480561760265396,2,1,1527.38352644507,1559.25896406169,90,64,77,15586,Toronto Maple Leafs,TOR,6,4,1,11,27,30
2021-11-06,Toronto Maple Leafs,Boston Bruins,1527.38352644507,1548.9881530105,0.540773484926343,0.459226515073657,5,2,1531.56699248152,1544.80468697405,86,67,76,15586,Toronto Maple Leafs,TOR,7,4,1,12,32,32
2021-11-08,Toronto Maple Leafs,Los Angeles Kings,1531.56699248152,1469.42750673124,0.656001723843175,0.343998276156825,1,5,1524.35667614027,1476.63782307249,40,47,43,15586,Toronto Maple Leafs,TOR,7,5,1,13,33,37
2021-11-10,Philadelphia Flyers,Toronto Maple Leafs,1502.53507911037,1524.35667614027,0.540463299976784,0.459536700023216,0,3,1497.47379360828,1529.41796164236,58,81,69,16540,Toronto Maple Leafs,TOR,8,5,1,14,36,37
2021-11-12,Toronto Maple Leafs,Calgary Flames,1529.41796164236,1512.58794618352,0.59500726657094,0.40499273342906,2,1,1531.31184978578,1510.6940580401,68,62,65,15586,Toronto Maple Leafs,TOR,9,5,1,15,38,38
2021-11-13,Buffalo Sabres,Toronto Maple Leafs,1451.4859922792,1531.31184978578,0.45718227063275,0.54281772936725,4,5,1449.31000933911,1533.48783272587,28,35,31,9997,Toronto Maple Leafs,TOR,10,5,1,16,43,42
2021-11-16,Toronto Maple Leafs,Nashville Predators,1533.48783272587,1521.8842707097,0.587737129683075,0.412262870316925,3,0,1537.18440579801,1518.18769763756,76,50,63,15586,Toronto Maple Leafs,TOR,11,5,1,17,46,42
2021-11-18,Toronto Maple Leafs,New York Rangers,1537.18440579801,1520.38013704718,0.594971551376382,0.405028448623618,2,1,1539.07848399563,1518.48605884956,77,47,62,15586,Toronto Maple Leafs,TOR,12,5,1,18,48,43
2021-11-20,Toronto Maple Leafs,Pittsburgh Penguins,1539.07848399563,1521.57006228861,0.595947971417309,0.404052028582691,0,2,1534.38923884402,1526.25930744022,79,64,71,15586,Toronto Maple Leafs,TOR,12,6,1,19,48,45
2021-11-21,New York Islanders,Toronto Maple Leafs,1526.67985673143,1534.38923884402,0.560562283691708,0.439437716308292,0,3,1521.39345109762,1539.67564447783,79,67,73,16942,Toronto Maple Leafs,TOR,13,6,1,20,51,45
2021-11-24,Los Angeles Kings,Toronto Maple Leafs,1472.93953007908,1539.67564447783,0.475933407029268,0.524066592970732,2,6,1468.03459781958,1544.58057673733,48,42,45,14828,Toronto Maple Leafs,TOR,14,6,1,21,57,47
2021-11-26,San Jose Sharks,Toronto Maple Leafs,1470.68924213921,1544.58057673733,0.465671696867153,0.534328303132847,1,4,1466.43784863595,1548.83197024059,49,39,44,12573,Toronto Maple Leafs,TOR,15,6,1,22,61,48
2021-11-28,Anaheim Ducks,Toronto Maple Leafs,1473.18377375694,1548.83197024059,0.463156181985312,0.536843818014688,1,5,1468.4310171867,1553.58472681083,54,35,44,13083,Toronto Maple Leafs,TOR,16,6,1,23,66,49
2021-12-01,Toronto Maple Leafs,Colorado Avalanche,1553.58472681083,1568.96642559138,0.549655521763453,0.450344478236547,8,3,1558.58256545001,1563.9685869522,98,9,53,15586,Toronto Maple Leafs,TOR,17,6,1,24,74,52
2021-12-04,Minnesota Wild,Toronto Maple Leafs,1545.96049213838,1558.58256545001,0.55358459127182,0.44641540872818,4,3,1548.07754240087,1556.46551518752,95,8,51,18542,Toronto Maple Leafs,TOR,17,6,2,25,77,56
2021-12-05,Winnipeg Jets,Toronto Maple Leafs,1504.34037839762,1556.46551518752,0.496941720456819,0.503058279543181,6,3,1508.99144271041,1551.81445087473,78,30,54,12716,Toronto Maple Leafs,TOR,17,7,2,26,80,62
2021-12-07,Toronto Maple Leafs,Columbus Blue Jackets,1551.81445087473,1478.23022525939,0.670712199248744,0.329287800751256,5,4,1553.31410893846,1476.73056719566,59,25,42,15586,Toronto Maple Leafs,TOR,18,7,2,27,85,66
2021-12-09,Toronto Maple Leafs,Tampa Bay Lightning,1553.31410893846,1575.57951466751,0.539828725531433,0.460171274468567,3,5,1549.14998371222,1579.74363989375,98,6,52,15586,Toronto Maple Leafs,TOR,18,8,2,28,88,71
2021-12-11,Toronto Maple Leafs,Chicago Blackhawks,1549.14998371222,1463.83744877607,0.685447639889038,0.314552360110962,5,4,1550.57484461658,1462.41258787171,47,8,27,15586,Toronto Maple Leafs,TOR,19,8,2,29,93,75
2021-12-14,Edmonton Oilers,Toronto Maple Leafs,1523.41132369064,1550.57484461658,0.532817089356557,0.467182910643443,1,5,1517.81295861995,1556.17320968727,85,22,53,14927,Toronto Maple Leafs,TOR,20,8,2,30,98,76
2022-01-01,Toronto Maple Leafs,Ottawa Senators,1556.17320968727,1451.31207525034,0.7091897954834,0.2908102045166,6,0,1559.42232160501,1448.0629633326,43,3,23,15586,Toronto Maple Leafs,TOR,21,8,2,31,104,76
2022-01-05,Toronto Maple Leafs,Edmonton Oilers,1559.42232160501,1513.25911868865,0.634961118518949,0.365038881481051,4,2,1562.07559696558,1510.60584332808,84,24,54,15586,Toronto Maple Leafs,TOR,22,8,2,32,108,78
2022-01-08,Colorado Avalanche,Toronto Maple Leafs,1583.69191628084,1562.07559696558,0.601628863102331,0.398371136897669,5,4,1585.55063681532,1560.2168764311,100,4,52,17498,Toronto Maple Leafs,TOR,22,8,3,33,112,83
2022-01-11,Vegas Golden Knights,Toronto Maple Leafs,1568.12004443638,1560.2168764311,0.582566338737833,0.417433661262167,3,4,1565.22518139699,1563.11173947049,98,6,52,18100,Toronto Maple Leafs,TOR,23,8,3,34,116,86
2022-01-12,Arizona Coyotes,Toronto Maple Leafs,1424.04439094853,1563.11173947049,0.374557780543687,0.625442219456313,2,1,1427.20170364023,1559.95442677879,28,0,14,11601,Toronto Maple Leafs,TOR,23,9,3,35,117,88
2022-01-15,St. Louis Blues,Toronto Maple Leafs,1536.30934271621,1559.95442677879,0.537855193623405,0.462144806376595,5,6,1533.67832301922,1562.58544647578,93,7,50,17716,Toronto Maple Leafs,TOR,24,9,3,36,123,93
2022-01-19,New York Rangers,Toronto Maple Leafs,1545.17099503883,1562.58544647578,0.5467573566089,0.4532426433911,6,3,1549.29164166316,1558.46479985145,96,3,49,16839,Toronto Maple Leafs,TOR,24,10,3,37,126,99
2022-01-22,New York Islanders,Toronto Maple Leafs,1517.62607561737,1558.46479985145,0.513181080901242,0.486818919098758,1,3,1513.70353098173,1562.38734448709,86,19,52,16942,Toronto Maple Leafs,TOR,25,10,3,38,129,100
2022-01-26,Toronto Maple Leafs,Anaheim Ducks,1562.38734448709,1471.15643498099,0.692746388382205,0.307253611617795,4,3,1563.77538432276,1469.76839514532,61,17,39,15586,Toronto Maple Leafs,TOR,26,10,3,39,133,103
2022-01-29,Detroit Red Wings,Toronto Maple Leafs,1436.54830649528,1563.77538432276,0.390656189451717,0.609343810548283,4,7,1433.07119740954,1567.2524934085,37,1,19,16984,Toronto Maple Leafs,TOR,27,10,3,40,140,107
2022-01-31,Toronto Maple Leafs,New Jersey Devils,1567.2524934085,1433.70709645427,0.742034950656826,0.257965049343174,6,4,1569.05415005634,1431.90543980643,37,0,18,15586,Toronto Maple Leafs,TOR,28,10,3,41,146,111
2022-02-01,New Jersey Devils,Toronto Maple Leafs,1431.90543980643,1569.05415005634,0.377148691633248,0.622851308366752,1,7,1427.55819463313,1573.40139522964,37,1,19,12744,Toronto Maple Leafs,TOR,29,10,3,42,153,112
2022-02-07,Toronto Maple Leafs,Carolina Hurricanes,1573.40139522964,1585.62855745772,0.554146318018452,0.445853681981548,4,3,1575.51538165203,1583.51457103533,100,4,52,15586,Toronto Maple Leafs,TOR,30,10,3,43,157,115
2022-02-10,Calgary Flames,Toronto Maple Leafs,1537.23510983441,1575.51538165203,0.516859650508148,0.483140349491852,5,2,1541.67202516668,1571.07846631976,96,8,52,14284,Toronto Maple Leafs,TOR,30,11,3,44,159,120
2022-02-12,Vancouver Canucks,Toronto Maple Leafs,1484.06197599823,1571.07846631976,0.446929640587364,0.553070359412636,3,2,1486.78175268011,1568.35868963788,74,11,42,17285,Toronto Maple Leafs,TOR,30,12,3,45,161,123
2022-02-14,Seattle Kraken,Toronto Maple Leafs,1445.97016785334,1568.35868963788,0.397306242490449,0.602693757509551,2,6,1441.98292808141,1572.34592940981,46,0,23,17151,Toronto Maple Leafs,TOR,31,12,3,46,167,125
2022-02-17,Toronto Maple Leafs,Pittsburgh Penguins,1572.34592940981,1566.46278527565,0.579735876794007,0.420264123205993,4,1,1576.12448231605,1562.68423236941,99,3,51,15586,Toronto Maple Leafs,TOR,32,12,3,47,171,126
2022-02-19,Toronto Maple Leafs,St. Louis Blues,1576.12448231605,1534.90396481678,0.628341295157234,0.371658704842766,3,6,1570.05086372981,1540.97758340302,96,7,51,15586,Toronto Maple Leafs,TOR,32,13,3,48,174,132
2022-02-21,Montreal Canadiens,Toronto Maple Leafs,1409.44877562826,1570.05086372981,0.345998139519716,0.654001860480284,5,2,1415.83360828265,1563.66603107542,22,0,11,15495,Toronto Maple Leafs,TOR,32,14,3,49,176,137
2022-02-22,Columbus Blue Jackets,Toronto Maple Leafs,1474.05374414203,1563.66603107542,0.443239069599236,0.556760930400763,4,3,1476.79520474918,1560.92457046827,64,5,34,16237,Toronto Maple Leafs,TOR,32,14,4,50,179,141
2022-02-24,Toronto Maple Leafs,Minnesota Wild,1560.92457046827,1556.28172435852,0.577995354025364,0.422004645974636,3,1,1564.05241218865,1553.15388263814,97,2,49,15586,Toronto Maple Leafs,TOR,33,14,4,51,182,142
2022-02-26,Detroit Red Wings,Toronto Maple Leafs,1438.93352353176,1564.05241218865,0.393548825061715,0.606451174938285,7,10,1435.42719304716,1567.55874267325,39,1,20,16984,Toronto Maple Leafs,TOR,34,14,4,52,192,149
2022-02-28,Washington Capitals,Toronto Maple Leafs,1530.31009918384,1567.55874267325,0.518342442183162,0.481657557816838,3,5,1526.34112132084,1571.52772053625,93,10,51,18573,Toronto Maple Leafs,TOR,35,14,4,53,197,152
2022-03-02,Toronto Maple Leafs,Buffalo Sabres,1571.52772053625,1409.28983123473,0.772369524267191,0.227630475732809,1,5,1562.57597583112,1418.24157593986,23,0,11,15586,Toronto Maple Leafs,TOR,35,15,4,54,198,157
2022-03-05,Toronto Maple Leafs,Vancouver Canucks,1562.57597583112,1496.51593732059,0.661076530857345,0.338923469142655,4,6,1557.24367435697,1501.84823879474,77,18,47,15586,Toronto Maple Leafs,TOR,35,16,4,55,202,163
2022-03-07,Columbus Blue Jackets,Toronto Maple Leafs,1475.70221303635,1557.24367435697,0.454732480000423,0.545267519999577,4,5,1473.53967383525,1559.40621355807,61,5,33,16237,Toronto Maple Leafs,TOR,36,16,4,56,207,167
2022-03-08,Toronto Maple Leafs,Seattle Kraken,1559.40621355807,1425.0140697625,0.742966877026338,0.257033122973662,6,4,1561.20068123775,1423.21960208282,27,0,13,15586,Toronto Maple Leafs,TOR,37,16,4,57,213,171
2022-03-10,Toronto Maple Leafs,Arizona Coyotes,1561.20068123775,1435.76046359265,0.733003528882839,0.266996471117161,4,5,1557.32988910786,1439.63125572254,35,0,17,15586,Toronto Maple Leafs,TOR,37,16,5,58,217,176
2022-03-13,Buffalo Sabres,Toronto Maple Leafs,1418.30768950626,1557.32988910786,0.374618667356472,0.625381332643528,5,2,1424.34592011384,1551.29165850028,22,0,11,9997,Toronto Maple Leafs,TOR,37,17,5,59,219,181
2022-03-15,Toronto Maple Leafs,Dallas Stars,1551.29165850028,1517.62882626277,0.618126086620106,0.381873913379894,4,0,1555.10377401325,1513.8167107498,82,25,53,15586,Toronto Maple Leafs,TOR,38,17,5,60,223,181
2022-03-17,Toronto Maple Leafs,Carolina Hurricanes,1555.10377401325,1588.2016286313,0.52430497168935,0.47569502831065,3,2,1557.38202609382,1585.92337655073,99,3,51,15586,Toronto Maple Leafs,TOR,39,17,5,61,226,183
2022-03-19,Nashville Predators,Toronto Maple Leafs,1533.98693544554,1557.38202609382,0.538212881298256,0.461787118701744,6,3,1538.19735522073,1553.17160631863,91,9,50,18495,Toronto Maple Leafs,TOR,39,18,5,62,229,189
2022-03-23,Toronto Maple Leafs,New Jersey Devils,1553.17160631863,1444.57018093648,0.713610228524605,0.286389771475395,3,2,1554.45521673871,1443.2865705164,36,0,18,15586,Toronto Maple Leafs,TOR,40,18,5,63,232,191
2022-03-26,Montreal Canadiens,Toronto Maple Leafs,1422.62235853406,1554.45521673871,0.384363541171674,0.615636458828326,4,2,1427.50177960986,1549.57579566291,23,0,11,15495,Toronto Maple Leafs,TOR,40,19,5,64,234,195
2022-03-27,Toronto Maple Leafs,Florida Panthers,1549.57579566291,1584.89417904581,0.521115977559724,0.478884022440276,5,2,1553.96731414949,1580.50266055923,99,3,51,15586,Toronto Maple Leafs,TOR,41,19,5,65,239,197
2022-03-29,Boston Bruins,Toronto Maple Leafs,1568.21102613121,1553.96731414949,0.591414645791608,0.408585354208392,4,6,1563.56510244198,1558.61323783872,97,1,49,17850,Toronto Maple Leafs,TOR,42,19,5,66,245,201
2022-03-31,Toronto Maple Leafs,Winnipeg Jets,1558.61323783872,1507.37938652155,0.641699680852805,0.358300319147195,7,3,1562.16081151701,1503.83181284326,81,14,47,15586,Toronto Maple Leafs,TOR,43,19,5,67,252,204
2022-04-02,Philadelphia Flyers,Toronto Maple Leafs,1423.44673665656,1562.16081151701,0.375034303280223,0.624965696719777,3,6,1420.12660179741,1565.48094637616,27,0,13,16540,Toronto Maple Leafs,TOR,44,19,5,68,258,207
2022-04-04,Tampa Bay Lightning,Toronto Maple Leafs,1576.18913293227,1565.48094637616,0.586487694555881,0.413512305444119,2,6,1569.90952887866,1571.76055042977,99,3,51,19092,Toronto Maple Leafs,TOR,45,19,5,69,264,209
2022-04-05,Florida Panthers,Toronto Maple Leafs,1589.15062595666,1571.76055042977,0.595783918502452,0.404216081497548,7,6,1591.04038222105,1569.87079416538,100,4,52,14811,Toronto Maple Leafs,TOR,45,19,6,70,270,216
2022-04-07,Dallas Stars,Toronto Maple Leafs,1519.78144587047,1569.87079416538,0.499871417470369,0.500128582529631,3,4,1517.36777196864,1572.28446806721,91,18,54,17896,Toronto Maple Leafs,TOR,46,19,6,71,274,219
2022-04-09,Toronto Maple Leafs,Montreal Canadiens,1572.28446806721,1426.13291728873,0.755679986577193,0.244320013422807,3,2,1573.36121357213,1425.05617178381,34,0,17,15586,Toronto Maple Leafs,TOR,47,19,6,72,277,221
2022-04-12,Toronto Maple Leafs,Buffalo Sabres,1573.36121357213,1429.42518873143,0.753317648378511,0.246682351621489,2,5,1565.67658892556,1437.109813378,37,0,18,15586,Toronto Maple Leafs,TOR,47,20,6,73,279,226
2022-04-14,Toronto Maple Leafs,Washington Capitals,1565.67658892556,1545.93363613497,0.599041442695093,0.400958557304907,7,3,1569.7055042388,1541.90472082173,96,1,48,15586,Toronto Maple Leafs,TOR,48,20,6,74,286,229
2022-04-16,Ottawa Senators,Toronto Maple Leafs,1451.57573983011,1569.7055042388,0.403191068418662,0.596808931581338,4,5,1449.69143388201,1571.5898101869,51,0,25,9155,Toronto Maple Leafs,TOR,49,20,6,75,291,233
2022-04-17,Toronto Maple Leafs,New York Islanders,1571.5898101869,1522.76579783165,0.638503949357098,0.361496050642902,4,2,1574.2140810097,1520.14152700885,92,0,46,15586,Toronto Maple Leafs,TOR,50,20,6,76,295,235
2022-04-19,Toronto Maple Leafs,Philadelphia Flyers,1574.2140810097,1408.83489551103,0.775533073607356,0.224466926392644,5,2,1576.0901504657,1406.95882605503,24,0,12,15586,Toronto Maple Leafs,TOR,51,20,6,77,300,237
2022-04-21,Tampa Bay Lightning,Toronto Maple Leafs,1564.93318956293,1576.0901504657,0.555667887446606,0.444332112553394,8,1,1570.44293398249,1570.58040604614,99,2,50,19092,Toronto Maple Leafs,TOR,51,21,6,78,301,245
2022-04-23,Florida Panthers,Toronto Maple Leafs,1607.92098519948,1570.58040604614,0.623110725292789,0.376889274707211,3,2,1609.66653854848,1568.83485269714,100,4,52,14811,Toronto Maple Leafs,TOR,51,21,7,79,303,248
2022-04-24,Washington Capitals,Toronto Maple Leafs,1549.86576087462,1568.83485269714,0.544538700932841,0.455461299067159,3,4,1547.19587830737,1571.50473526439,97,1,49,18573,Toronto Maple Leafs,TOR,52,21,7,80,307,251
2022-04-26,Toronto Maple Leafs,Detroit Red Wings,1571.50473526439,1417.31871708385,0.764117757869123,0.235882242130877,3,0,1573.48600202889,1415.33745031935,28,0,14,15586,Toronto Maple Leafs,TOR,53,21,7,81,310,251
2022-04-29,Toronto Maple Leafs,Boston Bruins,1573.48600202889,1569.55900631264,0.576989908523775,0.423010091476225,5,2,1577.29277976677,1565.75222857476,99,1,50,15586,Toronto Maple Leafs,TOR,54,21,7,82,315,253
2021-10-13,Edmonton Oilers,Vancouver Canucks,1516.16030784043,1481.60436081374,0.6193389040121,0.3806610959879,3,2,1517.92563023494,1479.83903841923,38,70,54,14927,Vancouver Canucks,VAN,0,0,1,1,2,3
2021-10-15,Philadelphia Flyers,Vancouver Canucks,1491.62572351588,1479.83903841923,0.587992526763317,0.412007473236683,4,5,1488.69818978572,1482.76657214939,23,64,43,16540,Vancouver Canucks,VAN,1,0,1,2,7,7
2021-10-16,Detroit Red Wings,Vancouver Canucks,1442.99917856303,1482.76657214939,0.514721648051677,0.485278351948323,3,1,1446.67352926099,1479.09222145143,6,37,21,16984,Vancouver Canucks,VAN,1,1,1,3,8,10
2021-10-19,Buffalo Sabres,Vancouver Canucks,1455.58868596793,1479.09222145143,0.538057724496605,0.461942275503395,5,2,1459.80074037337,1474.88016704599,8,48,28,9997,Vancouver Canucks,VAN,1,2,1,4,10,15
2021-10-21,Chicago Blackhawks,Vancouver Canucks,1470.43636627928,1474.88016704599,0.565187483363487,0.434812516636513,1,4,1465.09765899087,1480.2188743344,12,47,29,18489,Vancouver Canucks,VAN,2,2,1,5,14,16
2021-10-23,Seattle Kraken,Vancouver Canucks,1480.90947780476,1480.2188743344,0.572436395460151,0.427563604539849,2,4,1476.4431234692,1484.68522866996,18,76,47,17151,Vancouver Canucks,VAN,3,2,1,6,18,18
2021-10-26,Vancouver Canucks,Minnesota Wild,1484.68522866996,1527.25632691313,0.510689420029621,0.489310579970379,2,3,1482.21024260911,1529.73131297398,48,64,56,17285,Vancouver Canucks,VAN,3,3,1,7,20,21
2021-10-28,Vancouver Canucks,Philadelphia Flyers,1482.21024260911,1499.32314520904,0.547187490237221,0.452812509762779,1,2,1479.52490415018,1502.00848366797,28,64,46,17285,Vancouver Canucks,VAN,3,4,1,8,21,23
2021-10-30,Vancouver Canucks,Edmonton Oilers,1479.52490415018,1528.0824112792,0.502075902185521,0.497924097814479,1,2,1477.09877287416,1530.50854255522,45,51,48,17285,Vancouver Canucks,VAN,3,5,1,9,22,25
2021-11-02,Vancouver Canucks,New York Rangers,1477.09877287416,1519.9171963229,0.510333647772474,0.489666352227526,3,2,1479.45501933417,1517.56094986289,38,63,50,17285,Vancouver Canucks,VAN,4,5,1,10,25,27
2021-11-05,Vancouver Canucks,Nashville Predators,1479.45501933417,1511.90131825939,0.525240333710359,0.474759666289641,2,3,1476.89683362675,1514.45950396681,34,75,54,17285,Vancouver Canucks,VAN,4,6,1,11,27,30
2021-11-07,Vancouver Canucks,Dallas Stars,1476.89683362675,1495.66788652037,0.544821426054833,0.455178573945167,6,3,1481.0377781475,1491.52694199962,23,68,45,17285,Vancouver Canucks,VAN,5,6,1,12,33,33
2021-11-09,Vancouver Canucks,Anaheim Ducks,1481.0377781475,1459.97075824004,0.600870773432559,0.399129226567441,2,3,1478.03209585261,1462.97644053493,10,54,32,17285,Vancouver Canucks,VAN,5,6,2,13,35,36
2021-11-11,Colorado Avalanche,Vancouver Canucks,1550.41886439792,1478.03209585261,0.669188016198986,0.330811983801014,7,1,1554.17015195196,1474.28080829857,58,52,55,17498,Vancouver Canucks,VAN,5,7,2,14,36,43
2021-11-13,Vegas Golden Knights,Vancouver Canucks,1552.93860306181,1474.28080829857,0.677130062988797,0.322869937011203,7,4,1555.7445279908,1471.47488336958,57,29,43,18100,Vancouver Canucks,VAN,5,8,2,15,40,50
2021-11-14,Anaheim Ducks,Vancouver Canucks,1468.61441409158,1471.47488336958,0.567426004283853,0.432573995716147,5,1,1473.00785645768,1467.08144100348,10,52,31,13083,Vancouver Canucks,VAN,5,9,2,16,41,55
2021-11-17,Vancouver Canucks,Colorado Avalanche,1467.08144100348,1557.23331743629,0.442472680953235,0.557527319046765,2,4,1463.77915593566,1560.53560250411,55,22,38,17285,Vancouver Canucks,VAN,5,10,2,17,43,59
2021-11-19,Vancouver Canucks,Winnipeg Jets,1463.77915593566,1514.59264659185,0.498829294977958,0.501170705022042,3,2,1466.20016975418,1512.17163277333,26,35,30,17285,Vancouver Canucks,VAN,6,10,2,18,46,61
2021-11-21,Vancouver Canucks,Chicago Blackhawks,1466.20016975418,1460.93716538762,0.578865873396267,0.421134126603733,0,1,1463.3275021053,1463.8098330365,6,13,9,17285,Vancouver Canucks,VAN,6,11,2,19,46,62
2021-11-24,Pittsburgh Penguins,Vancouver Canucks,1530.5307254701,1463.3275021053,0.662549399002267,0.337450600997733,4,1,1533.47886495119,1460.37936262421,35,29,32,17684,Vancouver Canucks,VAN,6,12,2,20,47,66
2021-11-26,Columbus Blue Jackets,Vancouver Canucks,1484.33975752519,1460.37936262421,0.6048584137552,0.3951415862448,4,2,1487.24185682231,1457.47726332709,11,23,17,16237,Vancouver Canucks,VAN,6,13,2,21,49,70
2021-11-28,Boston Bruins,Vancouver Canucks,1545.11230654804,1457.47726332709,0.688323040252828,0.311676959747172,3,2,1546.52264356983,1456.0669263053,40,17,28,17850,Vancouver Canucks,VAN,6,14,2,22,51,73
2021-11-29,Montreal Canadiens,Vancouver Canucks,1465.05889978773,1456.0669263053,0.584089734484783,0.415910265515217,1,2,1462.15487952852,1458.97094656451,5,3,4,15495,Vancouver Canucks,VAN,7,14,2,23,53,74
2021-12-01,Ottawa Senators,Vancouver Canucks,1437.57062752468,1458.97094656451,0.541065537831641,0.458934462168359,2,6,1431.86938657979,1464.6721875094,1,3,2,9155,Vancouver Canucks,VAN,8,14,2,24,59,76
2021-12-04,Vancouver Canucks,Pittsburgh Penguins,1464.6721875094,1523.82065661945,0.486837336567598,0.513162663432402,1,4,1460.19573815552,1528.29710597333,32,28,30,17285,Vancouver Canucks,VAN,8,15,2,25,60,80
2021-12-06,Vancouver Canucks,Los Angeles Kings,1460.19573815552,1473.21525530563,0.553019123716331,0.446980876283669,4,0,1464.75760292585,1468.6533905353,8,17,12,17285,Vancouver Canucks,VAN,9,15,2,26,64,80
2021-12-08,Vancouver Canucks,Boston Bruins,1464.75760292585,1544.28215899811,0.45761273028023,0.54238726971977,2,1,1467.41495434013,1541.62480758383,45,18,31,17285,Vancouver Canucks,VAN,10,15,2,27,66,81
2021-12-10,Vancouver Canucks,Winnipeg Jets,1467.41495434013,1510.11932514907,0.510497711488012,0.489502288511988,4,3,1469.77028075278,1507.76399873642,26,39,32,17285,Vancouver Canucks,VAN,11,15,2,28,70,84
2021-12-12,Vancouver Canucks,Carolina Hurricanes,1469.77028075278,1574.30674783122,0.422154019640049,0.577845980359951,2,1,1472.63684302217,1571.44018556183,67,7,37,17285,Vancouver Canucks,VAN,12,15,2,29,72,85
2021-12-14,Vancouver Canucks,Columbus Blue Jackets,1472.63684302217,1476.64456188994,0.565804287163074,0.434195712836926,4,3,1474.68748069288,1474.59392421923,13,24,18,17285,Vancouver Canucks,VAN,13,15,2,30,76,88
2021-12-16,San Jose Sharks,Vancouver Canucks,1471.80837714671,1474.68748069288,0.56739967489234,0.43260032510766,2,5,1466.4445866564,1480.05127118319,12,45,28,12573,Vancouver Canucks,VAN,14,15,2,31,81,90
